2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
1560.95	1576.08	1563.6	1560.7	1576.08	1565.32	1576.33	1576.33	1560.7	1576.33	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
428.146	428.146	428.146	428.146	429.203	429.203	428.146	428.146	428.146	429.203	
416.987	416.987	416.987	416.987	416.987	416.987	416.987	416.987	416.987	416.987	
428.576	428.576	441.364	432.479	2e+09	442.193	433.271	441.906	428.576	2e+09	
415.23	415.23	415.23	415.23	415.23	415.23	415.23	415.23	415.23	415.23	
426.311	426.311	427.727	426.311	429.88	429.88	426.311	427.727	426.311	429.88	
420.263	420.263	420.903	421.473	422.313	422.313	421.473	420.903	420.263	422.313	
423.677	423.677	423.677	423.677	423.677	423.677	423.677	423.677	423.677	423.677	
426.466	426.466	426.194	423.116	2e+09	443.535	423.116	440.83	426.466	2e+09	
422.412	422.412	422.412	422.412	423.902	423.902	422.412	422.412	422.412	423.902	
426.072	426.072	426.072	433.4	434.794	433.4	434.794	426.072	426.072	434.794	
111.221	111.221	111.221	111.221	111.221	111.221	111.221	111.221	111.221	111.221	
112.617	112.617	112.617	112.617	112.617	112.617	112.617	112.617	112.617	112.617	
115.826	115.826	115.826	115.826	115.826	115.826	115.826	115.826	115.826	115.826	
111.775	111.775	111.775	111.775	111.775	111.775	111.775	111.775	111.775	111.775	
109.596	109.596	109.596	109.596	110.357	110.357	109.596	109.596	109.596	110.357	
107.978	107.978	107.978	107.978	107.978	107.978	107.978	107.978	107.978	107.978	
110.116	110.116	110.116	110.116	110.116	110.116	110.116	110.116	110.116	110.116	
109.948	109.948	109.948	109.948	109.948	109.948	109.948	109.948	109.948	109.948	
108.366	108.366	108.366	108.366	113.935	113.935	108.366	108.366	108.366	113.935	
113.509	113.509	113.509	113.509	113.509	113.509	113.509	113.509	113.509	113.509	
710.982	715.239	710.982	710.982	715.239	710.982	715.239	715.239	710.982	715.239	
713.141	713.141	713.141	713.141	713.141	713.141	713.141	713.141	713.141	713.141	
696.337	711.326	713.245	696.337	713.245	713.245	711.326	713.245	696.337	713.245	
698.912	708.837	699.268	698.912	709.193	707.808	708.837	709.193	698.912	709.193	
723.147	723.147	723.147	706.602	735.362	717.152	2e+09	723.147	723.147	2e+09	
715.51	715.51	715.51	715.51	715.51	715.51	715.51	715.51	715.51	715.51	
710.865	710.865	712.865	710.865	712.865	712.865	710.865	712.865	710.865	712.865	
703.51	703.51	703.51	703.51	703.51	703.51	703.51	703.51	703.51	703.51	
705.371	705.371	694.874	705.371	709.442	703.414	705.371	709.442	705.371	709.442	
713.76	713.76	713.76	713.76	713.76	713.76	713.76	713.76	713.76	713.76	
1062.25	1088.3	1059.47	1057.89	1086.45	1066.68	1088.05	1091.97	1062.25	1099.42	
1066.08	1088.29	1080.18	1065.27	1086.95	1078.47	1088.04	1091.99	1062.69	1099.92	
1077.96	1084.59	1078.93	1077.01	1084.81	1077.01	1088.03	1090.33	1077.01	1097.78	
1061.85	1091.54	1073.1	1055.29	1089.99	1073.4	1093.03	1097.41	1066.08	1105.16	
1072.55	1094.05	1086.22	1067.23	1092.2	1083.72	1093.8	1097.72	1073.46	1105.17	
1065.08	1086.85	1071.46	1064.8	1090.75	1081.93	1086.6	1094.07	1074.37	1103.72	
1071.16	1087.7	1072.21	1059.28	1085.88	1077.82	1087.03	1092.37	1071.16	1100.41	
1063.85	1086.8	1067.94	1057.93	1084.95	1076.55	1086.55	1090.47	1061.79	1097.92	
1060.48	1087.91	1077.72	1056.81	1086.06	1075.22	1087.66	1091.58	1063.69	1099.03	
1072.34	1094.08	1086.25	1064.14	1096.4	1072.79	1093.83	1097.75	1073.25	1109.37	

0.000%	0.000%	0.583%	0.040%	0.653%	0.583%	0.040%	0.653%	0.000%	0.653%	
0.000%	0.419%	0.882%	0.000%	1.149%	1.149%	0.419%	1.119%	0.000%	1.149%	
0.000%	0.849%	1.071%	0.000%	1.415%	1.268%	0.849%	1.415%	0.000%	1.415%	
0.089%	0.657%	0.678%	0.000%	1.208%	0.678%	0.657%	1.208%	0.089%	1.208%	
0.000%	0.000%	0.551%	0.000%	0.551%	0.551%	0.000%	0.551%	0.000%	0.551%	
0.000%	0.000%	0.445%	0.000%	1.421%	0.515%	0.000%	0.445%	0.000%	1.421%	
0.573%	1.141%	0.241%	0.000%	2.274%	1.462%	1.504%	2.137%	0.573%	3.064%	
0.000%	0.000%	0.551%	0.000%	0.551%	0.551%	0.000%	0.551%	0.000%	0.551%	
0.000%	0.968%	1.672%	0.000%	1.672%	1.672%	0.968%	1.672%	0.000%	1.672%	
0.000%	0.000%	0.551%	0.000%	0.551%	0.551%	0.000%	0.551%	0.000%	0.551%	
0.329%	1.425%	0.000%	0.070%	1.438%	0.382%	1.751%	1.764%	0.052%	1.764%	
0.000%	2.386%	1.177%	0.420%	2.399%	0.904%	2.973%	2.986%	0.723%	2.986%	
0.328%	1.246%	0.000%	0.070%	1.259%	0.382%	1.572%	1.585%	0.052%	1.585%	
0.128%	2.163%	0.345%	0.000%	2.176%	0.973%	2.492%	2.505%	0.000%	2.505%	
0.000%	2.441%	1.232%	0.344%	2.454%	0.958%	3.028%	3.041%	0.778%	3.041%	
0.024%	2.022%	0.896%	0.000%	2.094%	0.840%	2.607%	2.679%	0.139%	2.679%	
0.000%	2.148%	0.944%	0.190%	2.161%	0.672%	2.732%	2.745%	0.492%	2.745%	
0.000%	1.485%	0.339%	0.193%	1.523%	0.141%	2.015%	2.053%	0.355%	2.053%	
0.327%	1.267%	0.000%	0.068%	1.280%	0.382%	1.593%	1.606%	0.050%	1.606%	
0.000%	0.793%	0.100%	0.032%	0.833%	0.150%	1.144%	1.130%	0.031%	1.157%	
1.196%	1.703%	0.019%	0.000%	1.847%	1.477%	2.568%	2.709%	0.000%	2.709%	
1.354%	1.755%	0.152%	0.000%	1.899%	1.380%	2.619%	2.760%	0.000%	2.760%	
0.000%	0.472%	0.128%	0.000%	0.491%	0.151%	1.182%	1.182%	0.000%	1.182%	
1.321%	1.908%	0.174%	0.000%	2.064%	1.383%	2.772%	2.914%	0.000%	2.926%	
1.104%	1.547%	0.000%	0.104%	1.690%	1.165%	2.409%	2.550%	0.104%	2.550%	
0.000%	0.381%	0.111%	0.000%	0.381%	0.111%	0.526%	0.526%	0.000%	0.526%	
0.998%	1.627%	0.000%	0.000%	1.770%	1.295%	2.489%	2.630%	0.087%	2.630%	
0.000%	2.696%	0.413%	0.518%	2.840%	0.123%	3.564%	3.706%	0.518%	3.706%	
1.191%	1.635%	0.019%	0.000%	2.495%	1.646%	2.498%	2.639%	0.000%	3.355%	
0.000%	0.451%	0.084%	0.129%	0.557%	0.450%	1.073%	1.073%	0.000%	1.073%	
0.539%	1.910%	0.000%	0.539%	2.499%	0.843%	2.417%	2.815%	0.584%	2.815%	
0.744%	2.848%	0.000%	1.387%	3.579%	2.518%	5.012%	5.624%	1.065%	5.624%	
0.145%	1.844%	0.000%	0.145%	2.297%	0.972%	2.422%	2.602%	0.145%	2.632%	
0.134%	1.287%	0.056%	0.114%	1.492%	0.000%	1.623%	1.801%	0.114%	1.801%	
1.138%	2.885%	0.422%	0.342%	3.253%	2.681%	4.870%	5.149%	0.000%	5.149%	
0.000%	1.698%	0.607%	0.027%	2.110%	0.598%	2.230%	2.062%	0.000%	2.425%	
0.000%	1.924%	0.200%	0.000%	2.083%	0.740%	2.304%	2.484%	0.000%	2.625%	
0.000%	1.614%	0.954%	0.377%	1.820%	0.545%	1.950%	2.129%	0.403%	2.129%	
0.000%	1.784%	0.268%	0.064%	2.246%	0.181%	2.290%	2.561%	0.064%	2.561%	
2.018%	3.132%	2.296%	1.678%	4.015%	3.228%	5.356%	5.781%	0.000%	5.888%	
0.000%	1.035%	0.000%	0.000%	5.365%	0.000%	1.035%	1.035%	0.000%	5.365%	
0.000%	0.000%	0.000%	0.000%	5.369%	1.436%	0.065%	0.065%	0.000%	5.467%	
0.000%	1.626%	0.000%	0.000%	2.940%	0.000%	1.626%	1.626%	0.000%	9.014%	
0.000%	0.000%	0.000%	0.000%	5.337%	1.302%	0.065%	0.065%	0.000%	5.435%	
0.873%	0.873%	0.873%	0.873%	3.374%	0.000%	0.939%	0.939%	0.873%	6.423%	
0.000%	0.000%	0.000%	0.000%	5.819%	0.000%	6.952%	5.154%	0.000%	6.952%	
0.572%	0.572%	0.572%	0.572%	3.087%	0.000%	0.638%	0.638%	0.572%	6.152%	
0.000%	0.754%	0.754%	0.000%	3.757%	0.000%	1.568%	1.568%	0.754%	5.860%	
1.802%	1.903%	0.000%	0.680%	8.436%	0.680%	3.775%	3.775%	0.000%	11.171%	
0.000%	0.000%	0.000%	0.000%	4.723%	0.000%	7.151%	5.312%	0.000%	7.151%	
0.000%	0.000%	0.031%	0.000%	0.031%	0.031%	0.000%	0.031%	0.000%	0.031%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.293%	0.000%	0.293%	0.293%	0.000%	0.293%	0.000%	0.293%	
0.000%	0.559%	0.000%	0.000%	0.559%	0.000%	0.559%	0.559%	0.000%	0.559%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.079%	0.000%	0.079%	0.079%	0.000%	0.079%	0.000%	0.079%	
0.000%	0.000%	0.000%	2.958%	17.803%	17.803%	2.958%	0.000%	0.000%	17.803%	
0.000%	0.000%	0.850%	0.000%	0.850%	0.850%	0.000%	0.850%	0.000%	0.850%	
0.000%	0.000%	0.000%	0.000%	10.560%	10.560%	0.000%	0.000%	0.000%	10.560%	
0.000%	0.000%	0.000%	0.000%	9.671%	9.671%	0.000%	0.000%	0.000%	9.671%	
0.000%	0.000%	0.000%	1.069%	11.064%	11.064%	1.069%	0.000%	0.000%	11.064%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	11.813%	11.813%	0.000%	0.000%	0.000%	11.813%	
0.000%	0.000%	0.000%	0.000%	3.951%	3.951%	0.000%	0.000%	0.000%	3.951%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.418%	0.767%	0.678%	0.000%	2.258%	1.813%	3.121%	2.430%	0.678%	4.081%	
0.000%	0.193%	0.000%	0.787%	0.980%	0.787%	1.920%	1.133%	0.000%	1.920%	
0.000%	0.320%	0.000%	0.000%	1.970%	0.622%	2.379%	1.990%	0.000%	2.913%	
0.000%	0.297%	0.000%	0.784%	1.081%	1.323%	2.017%	1.233%	0.000%	2.017%	
0.000%	0.310%	0.056%	0.139%	1.256%	0.220%	2.042%	1.358%	0.056%	2.198%	
0.000%	1.441%	1.171%	0.084%	2.344%	1.644%	3.190%	2.499%	0.000%	3.296%	
