289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	
286.37	289.42	286.37	287.32	289.42	288.69	289.42	289.42	286.37	289.42	289.42	
291.04	291.04	291.04	291.04	291.04	291.04	291.04	291.04	291.04	291.04	291.04	
287.09	287.09	287.09	287.09	287.09	287.09	287.09	287.09	287.09	287.09	287.09	
289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	289.4	
284.11	286.21	284.11	284.11	286.21	284.11	286.21	286.21	284.11	286.21	286.21	
94	94	94	94	94	94	94	94	94	94	94	
74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	
74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	
74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	
74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	
94	94	94	94	94	94	94	94	94	94	94	
94	94	94	94	94	94	94	94	94	94	94	
74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	74.32	
94	94	94	94	94	94	94	94	94	94	94	
83.41	83.41	83.41	83.41	83.41	83.41	83.41	83.41	83.41	83.41	83.41	
826.21	826.93	826.21	826.89	834.24	830.64	834.59	835.49	826.21	841.94	834.63	
823.07	827.19	823.07	829.52	833.64	836.26	841.34	834.89	823.07	841.34	834.89	
819.85	820.57	819.85	820.53	821.43	824.28	828.27	829.13	819.85	829.13	828.27	
811.43	821.18	818.65	816.7	834.63	812.54	841.47	835.88	816.02	842.33	835.02	
823.47	824.19	823.14	823.82	832.53	827.57	839.37	832.75	823.47	840.23	831.89	
821.79	823.87	821.79	822.47	831.18	826.22	838.02	832.43	821.79	838.88	831.57	
822.81	825.4	822.81	823.49	826.26	827.24	833.1	833.96	822.81	833.96	833.1	
823.43	825.51	823.43	824.11	832.82	823.43	839.66	833.55	823.43	840.52	832.69	
823.63	825.03	823.63	823.63	835.89	830.11	839.18	832.73	823.63	843.59	832.73	
822.81	825.4	822.81	823.49	826.26	827.24	833.1	833.96	822.81	833.96	833.1	
913.56	928.16	916.96	918.9	933.56	931.17	932.62	937.62	913.56	937.62	932.62	
912.04	926.09	917.83	920.95	933.72	930.94	932.78	937.78	920.95	937.78	932.78	
920.38	923.99	913.22	904.49	934.86	909.34	929.86	934.86	904.49	934.86	929.86	
911.05	921.95	913.94	910.23	932.49	929.11	931.55	935.79	913.15	936.55	930.79	
915.46	925.8	908.26	913.59	928.47	924.48	927.53	932.53	913.59	932.53	927.53	
915.72	928.88	927.63	915.72	935.52	928.69	935.23	936.02	915.72	936.02	935.23	
913.98	924.35	905.95	908.46	929.96	922.71	932.83	937.83	905.97	937.83	932.83	
925.23	928.87	925.5	907.17	934.23	916.79	934.4	936.19	909.95	938.29	929.04	
914.07	927.2	917.58	921.59	923.84	919.67	934.09	938.44	920.98	940.38	932.39	
915.26	928.42	927.63	915.26	935.52	928.69	934.77	936.02	915.26	936.02	934.77	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
421.03	421.03	421.03	421.03	421.03	421.03	421.03	421.03	421.03	421.03	421.03	
409.87	409.87	412.75	411.44	412.75	412.75	411.44	412.75	409.87	412.75	409.87	
416.09	416.09	416.09	416.09	417.05	417.05	416.09	416.09	416.09	417.05	416.09	
411.31	415.79	411.31	411.31	415.79	411.31	415.79	415.79	411.31	415.79	415.79	
423.11	423.11	423.11	423.11	424.75	424.75	423.11	423.11	423.11	424.75	423.11	
418.04	418.04	419.52	418.04	419.52	419.52	418.04	419.52	418.04	419.52	418.04	
423.49	423.49	423.49	423.49	424.75	424.75	423.49	423.49	423.49	424.75	423.49	
413.87	413.87	414.24	413.87	414.24	414.24	413.87	414.24	413.87	414.24	413.87	
421.4	421.66	421.4	421.4	421.66	421.4	421.66	421.66	421.4	421.66	421.66	
418.74	418.74	418.74	418.74	418.74	418.74	418.74	418.74	418.74	418.74	418.74	
110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	
110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	
110.33	110.33	110.33	110.33	110.33	110.33	110.33	110.33	110.33	110.33	110.33	
110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	
110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	110.18	
110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	110.98	
108.16	108.16	108.16	108.16	109.42	109.42	108.16	108.16	108.16	109.42	108.16	
106.47	106.47	106.47	106.47	106.47	106.47	106.47	106.47	106.47	106.47	106.47	
707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	
706.41	706.41	706.41	706.41	706.41	706.41	709.09	709.09	706.41	709.09	709.09	
686.95	686.95	698.89	686.95	705.35	705.35	686.95	698.89	686.95	705.35	686.95	
708.82	708.82	708.82	708.66	711.42	709.82	710.15	708.82	708.82	711.42	708.82	
708.46	708.46	708.46	708.46	708.46	708.46	708.46	708.46	708.46	708.46	708.46	
707.8	707.8	707.81	707.8	711.37	711.37	707.8	707.81	707.8	711.37	707.8	
707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	
708.96	708.96	708.96	708.96	708.96	708.96	711.42	711.42	708.96	711.42	711.42	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	707.07	
1058.64	1083.29	1075.2	1060.66	1076.97	1067.66	1086.73	1089.71	1058.05	1099.78	1088	
1060.86	1090.26	1080.9	1054.46	1088.41	1075.85	1090.01	1093.93	1062.4	1101.38	1090.26	
1064.31	1089.63	1081.8	1061	1087.78	1079.3	1089.38	1093.3	1067.52	1100.75	1089.63	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
1061.85	1084.8	1079.09	1058.18	1090.08	1081.6	1084.55	1088.47	1063.39	1103.05	1084.8	
1064.42	1087.65	1067.62	1064.5	1085.8	1069.01	1087.4	1091.32	1067.78	1098.77	1087.65	
1066.24	1085.8	1071.59	1068.48	1086.81	1071.97	1087.29	1089.96	1070.04	1103.05	1089.02	
1066.35	1091.42	1083.59	1062.68	1089.57	1081.09	1091.17	1095.09	1069.56	1102.54	1091.42	
1054.89	1085.36	1079.3	1051.22	1082.43	1076.8	1086.35	1094.19	1058.1	1101.64	1086.6	
