559.58	559.58	559.58	559.58	559.58	558.31	558.31	556.14	556.14	556.14	556.14	556.14	
560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	
558.67	558.67	558.67	558.67	554.25	554.25	554.25	553.35	553.35	553.35	553.35	553.35	
580.54	580.54	580.54	580.54	580.54	568.88	554.55	553.41	553.15	553.15	553.15	553.15	
564.35	564.35	564.35	564.35	564.35	562.49	562.49	562.49	562.49	562.49	562.49	562.49	
563.62	563.62	563.62	563.62	563.62	558.92	558.92	558.92	558.92	558.92	558.92	558.92	
561.52	561.52	561.52	561.52	561.52	561.52	561.52	561.52	561.52	561.52	561.52	561.52	
560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	560.07	
566.05	566.05	566.05	566.05	566.05	566.05	566.05	566.05	566.05	566.05	566.05	566.05	
560.05	560.05	560.05	560.05	560.05	560.05	558.51	558.51	558.51	558.51	558.51	558.51	
1967.81	1967.81	1967.81	1967.81	1967.81	1958.67	1955.57	1955.04	1955.04	1955.04	1955.04	1955.04	
1957.7	1957.7	1957.7	1957.7	1957.7	1957.7	1957.7	1953.14	1944.61	1944.61	1944.61	1944.61	
1956.86	1956.86	1956.86	1956.86	1956.86	1956.86	1947.28	1945.58	1945.58	1945.58	1945.58	1945.58	
1963.87	1963.87	1963.87	1963.87	1963.87	1963.87	1954.81	1954.81	1940.2	1940.2	1940.2	1940.2	
1954.75	1954.75	1954.75	1954.75	1954.75	1954.75	1954.75	1946.76	1940.88	1940.88	1940.88	1940.88	
1958.29	1958.29	1958.29	1958.29	1958.29	1958.29	1943.46	1943.46	1937.51	1937.51	1937.51	1937.51	
1949.75	1949.75	1949.75	1949.75	1949.75	1949.75	1943.65	1936.08	1936.08	1936.08	1936.08	1936.08	
1959.77	1959.77	1959.77	1959.77	1959.77	1959.77	1951.2	1943.99	1943.99	1943.99	1943.99	1943.99	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
1965.02	1965.02	1965.02	1965.02	1965.02	1962.19	1959.76	1954.36	1954.36	1954.36	1954.36	1954.36	
1421.05	1421.05	1421.05	1421.05	1421.05	1421.05	1421.05	1417.22	1417.22	1417.22	1417.22	1417.22	
1434.67	1434.67	1434.67	1434.67	1434.67	1434.67	1434.67	1422.85	1417.89	1417.89	1417.89	1417.89	
1412.34	1412.34	1412.34	1412.34	1412.34	1412.34	1412.34	1406.54	1403.95	1403.95	1403.95	1403.95	
1438.99	1438.99	1438.99	1438.99	1438.99	1438.99	1438.99	1422.56	1419.24	1407.69	1407.69	1407.69	
1454.72	1454.72	1454.72	1454.72	1454.72	1454.72	1454.72	1445.62	1440.16	1414.51	1414.51	1414.51	
1412.34	1412.34	1412.34	1412.34	1412.34	1412.34	1412.34	1409.64	1407.48	1407.48	1407.48	1407.48	
1413.09	1413.09	1413.09	1413.09	1413.09	1413.09	1402.69	1402.69	1400.51	1398.35	1398.35	1398.35	
1462.43	1462.43	1462.43	1462.43	1448.5	1448.5	1437.56	1437.56	1437.56	1437.56	1437.56	1437.56	
1453.36	1453.36	1453.36	1453.36	1453.36	1448.97	1448.97	1439.6	1426.09	1426.09	1426.09	1426.09	
2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	2e+09	
1154.74	1154.74	1154.74	1154.74	1154.74	1154.74	1154.74	1154.74	1113.63	1113.26	1113.26	1113.26	
1161.91	1161.91	1161.91	1161.91	1161.91	1161.91	1161.91	1152.78	1151.27	1151.27	1151.27	1151.27	
1136.15	1136.15	1136.15	1136.15	1136.15	1136.15	1136.15	1136.15	1123.34	1123.34	1121.38	1121.38	
1150.74	1150.74	1150.74	1150.74	1150.74	1150.74	1150.74	1122.99	1115.51	1114.86	1110.59	1110.59	
1155.52	1155.52	1155.52	1155.52	1155.52	1155.52	1155.52	1150.08	1147	1146.27	1146.27	1146.27	
1152.36	1152.36	1152.36	1152.36	1152.36	1147.93	1145.8	1145.8	1145.8	1145.8	1145.8	1145.8	
1142.69	1142.69	1142.69	1142.69	1142.69	1142.69	1142.69	1142.69	1118.93	1106.8	1106.8	1106.8	
1155.52	1155.52	1155.52	1155.52	1155.52	1155.52	1155.52	1150.08	1146.27	1146.27	1146.27	1146.27	
